JobNumber,JobDescription,Master_Controllers,Field_Controllers,Sensors,Panels,Software,Computers,HO02,HO03,HO04,HO05,HO06,HO07,HO08,HO09,HO10,HO11,HO12
179800B,HSS Pediatric Rehab,5946.96,6885.33,10083.210000000001,268.75,0.0,0.0,370.57,0.0,7211.93,14091.68,0.0,536.52,0.0,32671.71,13601.13,0.0,0.0
180000B,230 PAS- Cellar Switchgear AC,0.0,0.0,211.60999999999999,0.0,0.0,0.0,147.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180100B,Mt Sinai An'berg 11th Fl AI &,0.0,2324.21,1495.13,0.0,0.0,0.0,258.48,0.0,44.07,4630.25,0.0,0.0,0.0,1287.52,237.64,250.02,0.0
180200B,Rock Center- USPS Fitout Parts,1661.43,0.0,3050.67,266.07,0.0,0.0,1404.19,220.74,432.28,5230.29,0.0,0.0,0.0,421.26,0.0,0.0,0.0
180300B,230 PAS Discovery Chiller Repl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.95,0.0,0.0,0.0,0.0,1558.53,403.63,0.0,0.0
180400B,345 Park EP Sensors,0.0,0.0,637.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180500B,770 lex- Tenant Override,0.0,0.0,0.0,0.0,0.0,3.3756,0.0,0.0,3714.68,641.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180600B,Archer Tower,5634.87,7249.63,19935.329999999998,643.89,3946.31,0.9884875,10803.64,3516.22,33270.28,49698.03,0.0,2353.88,0.0,33789.08,1589.92,0.0,2252.3
180900B,30 Rock Plaza Switchboard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181000B,11 W42nd St-Gas Booster Tie In,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.05,0.0,0.0,0.0,492.96,0.0,0.0,0.0
181100B,Mt Sinai Anberg EMACX Cable,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181200B,55 Water St,152693.45,122115.33,88112.36,2603.79,24681.34,17.6139125,62800.18,63690.66,325903.3,420726.99,605.42,21535.86,0.0,99603.46,33268.85,874.14,184863.15
181300B,HSS - VFD Integration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3497.45,6715.28,0.0,1319.23,0.0,0.0,0.0,0.0,0.0
181400B,NYLAG - 19th & 20th floors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2448.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181500B,Heritage Auctions,0.0,0.0,2563.87,0.0,0.0,0.0,2186.12,0.0,0.0,1134.88,0.0,0.0,0.0,1225.94,7949.96,0.0,1191.26
181600B,HSS VFD Integration,0.0,932.1,366.31,94.43,0.0,0.0,2138.44,0.0,1399.3,3137.07,0.0,0.0,0.0,1853.04,302.19,0.0,0.0
181700B,City Spire 156 W 56th St,0.0,4220.67,1003.39,102.81,0.0,0.0,589.25,258.27,0.0,4409.67,0.0,0.0,0.0,1054.6,0.0,0.0,0.0
181800B,Mt Sinai Annenberg S- 38,0.0,0.0,761.93,0.0,0.0,0.0,276.93,0.0,0.0,358.36,0.0,0.0,0.0,321.88,0.0,0.0,0.0
181900B,TSP - RJO - 8th fl,1141.76,5169.87,4818.5,292.6,0.0,0.0,2011.05,0.0,2694.36,4915.42,0.0,0.0,0.0,632.2,413.92,0.0,1728.88
182000B,St Joseph Hospital,0.0,0.0,117.34,0.0,0.0,0.0,0.0,0.0,0.0,561.7,0.0,0.0,0.0,0.0,709.59,0.0,0.0
182100B,Oikos 23rd floor BMS,0.0,329.92,570.68,0.0,0.0,0.0,166.17,0.0,339.44,927.78,0.0,0.0,0.0,0.0,403.63,0.0,0.0
182300B,HSS - Kellen Tower,0.0,16830.05,24535.97,0.0,295.68,0.0,32237.17,0.0,0.0,16205.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182500B,Searchlight Capital 27th Floor,0.0,1335.44,306.96,0.0,0.0,0.0,0.0,0.0,704.12,2924.29,0.0,0.0,0.0,1621.34,932.04,0.0,0.0
182600B,Summit Health 1st & 2nd floors,0.0,0.0,2580.8999999999996,0.0,0.0,0.0,0.0,0.0,0.0,2340.78,0.0,0.0,0.0,3668.41,1018.38,0.0,0.0
182700B,444 Madison Ave- 26th Fl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.94,564.59,0.0,0.0,0.0,0.0,188.45,0.0,0.0
182800B,345 Park Ave,0.0,782.42,1347.41,0.0,0.0,0.0,0.0,0.0,0.0,837.4,0.0,0.0,0.0,1820.54,3504.24,0.0,0.0
182900B,444 Madison 36th Floor,1141.76,791.45,2599.49,205.62,0.0,0.0,0.0,103.31,2879.38,5409.63,0.0,0.0,0.0,1453.47,3247.26,0.0,1271.72
183000B,Metropolitan Hospital,48549.2,40598.03,10594.61,528.01,0.0,0.0,32914.91,13758.3,59762.71,88602.41,0.0,0.0,0.0,65338.28,162380.09,0.0,1603.9
183200B,Rudin 355 Lexington Ave,0.0,0.0,319.0,0.0,0.0,0.0,779.47,0.0,0.0,843.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183300B,Morgan Stanley,0.0,0.0,664.97,0.0,0.0,0.0,424.67,0.0,868.46,3319.38,0.0,0.0,0.0,1347.71,1750.47,0.0,0.0
183500B,Paramount Group 745 5th Ave,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.48,0.0,0.0,0.0,0.0,1224.98,223.9,0.0,0.0
183700B,Growth Curve Capital 38th Fl,1740.91,0.0,0.0,86.98,0.0,0.0,0.0,245.62,843.64,3732.45,0.0,0.0,0.0,0.0,1738.58,0.0,0.0
183800B,Discovery - UVC Emitters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4361.56,6253.19,0.0,0.0,0.0,5121.41,4234.73,0.0,0.0
183900B,885 3rd Ave. - 19th floor,-1617.77,3478.63,3994.2,102.81,0.0,0.0,1435.14,0.0,4218.16,4633.91,0.0,0.0,0.0,7249.17,1626.98,0.0,0.0
184000B,Balton Commons,3569.95,2820.51,711.0,205.62,1293.05,0.9328562499999999,5131.97,252.86,3463.55,11879.51,0.0,0.0,0.0,2831.16,1872.97,0.0,0.0
184100B,Rudin 80 Pine - 22nd Floor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3351.29,0.0,0.0,0.0,695.81,0.0,0.0,501.38
184200B,The Feil Organization,0.0,501.65,639.75,292.6,0.0,0.0,665.55,309.92,825.72,2672.4,0.0,0.0,0.0,1191.26,1603.12,0.0,804.49
184300B,Gibson Dunn 56th Floor Fit Out,1868.3,14513.33,8517.869999999999,205.62,1319.22,0.0,1241.67,460.24,13755.41,21955.56,0.0,0.0,0.0,3895.57,6640.97,0.0,969.74
184400B,Solow Management,0.0,5291.22,44730.44,501.16,0.0,0.0,5050.38,1465.55,13471.6,15126.24,0.0,0.0,0.0,15511.91,26059.0,0.0,1209.48
184500B,"City Spire 10th, 11th &",0.0,0.0,303.61,0.0,0.0,0.0,976.67,0.0,800.44,2994.55,0.0,0.0,0.0,1495.24,1602.59,0.0,0.0
184600B,Atomix Restaurant,2108.97,0.0,9407.689999999999,574.5,0.0,0.0,9547.35,378.2,2930.76,5801.28,0.0,0.0,0.0,7937.16,13548.37,0.0,1728.51
184700B,Jospek Yakuel,0.0,0.0,2091.21,0.0,0.0,0.0,0.0,0.0,0.0,1750.91,0.0,0.0,0.0,0.0,1776.5,0.0,0.0
184800B,Eurazeo Paramount Grp 19th fl,0.0,4383.37,204.64,0.0,0.0,0.0,2631.53,0.0,1657.18,3523.15,0.0,0.0,0.0,5000.99,0.0,0.0,0.0
184900B,1700 Broadway 42nd Fl,1725.44,2123.58,2950.64,163.26,0.0,0.0,553.58,0.0,1757.53,2547.9,0.0,0.0,0.0,1466.96,1776.52,0.0,0.0
185000B,UBS 1285 AOA 12th Fl rebalanc,0.0,0.0,514.23,0.0,0.0,0.0,0.0,0.0,848.33,158.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185100B,Mt Sinai 22nd Floor,0.0,3811.58,6602.3099999999995,948.85,0.0,0.0,5764.54,336.18,1821.85,12488.13,0.0,0.0,0.0,5341.33,2700.29,0.0,0.0
185200B,SGU Modica Taylor Hall Labor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8430.37,7580.04,0.0,0.0,0.0,2935.83,0.0,0.0,4925.57
185400B,SGU Taylor & Modica,0.0,2568.69,311.21,660.39,0.0,0.0,0.0,1179.99,0.0,350.31,0.0,0.0,0.0,0.0,403.63,0.0,0.0
185500B,FSD - 8th & 9th floors,0.0,1210.11,8358.29,0.0,0.0,0.0,0.0,0.0,1061.74,6912.92,0.0,0.0,0.0,4639.08,9455.85,0.0,0.0
185800B,509 3rd Avenue BMS,1740.91,2467.83,12282.130000000001,308.43,1319.22,1.88525,5794.53,747.68,6453.55,23877.11,0.0,2709.85,0.0,4592.45,0.0,0.0,983.67
185900B,NCJW,0.0,0.0,483.99,287.19,2259.56,0.8348687499999999,2698.91,357.1,4509.29,7973.35,0.0,0.0,0.0,6522.01,6839.48,0.0,0.0
186000B,SGU- Taylor Modica A'dtl Snsr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186100B,Rudin 34th Floor Demo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.84,0.0,0.0
186200B,SGU remaining energy metering,2815.72,0.0,1394.35,159.78,0.0,0.0,2312.54,421.42,807.64,232.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186300B,Estee Lauder Cream 5 Chiller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186400B,Hines 499 Park 1st Flr Whtbox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.12,0.0,0.0,0.0,1424.36,546.5,0.0,0.0
186500B,Rudin 355 Lex 13th Floor,0.0,0.0,486.25,0.0,0.0,0.0,110.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186600B,345 Park 33rd Floor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.31,0.0,0.0,0.0,0.0,0.0,1229.04,0.0,0.0
186700B,Andaz- Power Metering for,0.0,0.0,709.13,0.0,0.0,0.0,0.0,0.0,286.32,1687.67,0.0,0.0,0.0,0.0,1118.67,0.0,0.0
186800B,335 Madison- 24th Floor,0.0,374.97,152.35,0.0,0.0,0.0,137.95,0.0,633.3,872.57,0.0,0.0,0.0,1224.98,0.0,0.0,0.0
186900B,230 PAS Discovery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187000B,45 Rockefeller Plaza,0.0,4268.52,12943.97,205.62,0.0,0.0,1560.77,456.54,2601.76,13274.66,0.0,292.22,0.0,2452.85,2252.89,0.0,1939.48
187100B,"RFR Realty 4th, 7th and 8th Fl",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.64,0.0,0.0,0.0,0.0,801.2,0.0,0.0
187200B,345 Park 32nd Floor,0.0,203.55,1112.3400000000001,79.89,0.0,0.0,403.49,0.0,1066.95,3234.0,0.0,0.0,0.0,1472.34,1083.48,0.0,0.0
187300B,1 Dag Plaza Air Damper Replace,0.0,4877.4,7501.25,260.94,0.0,0.0,3417.86,697.66,7451.99,10186.79,0.0,654.43,0.0,14523.49,23329.86,0.0,0.0
187400B,Mount Hope Walton Apartments,0.0,0.0,4633.63,0.0,0.0,0.0,4138.06,0.0,0.0,10717.91,0.0,0.0,0.0,5002.11,26498.03,0.0,0.0
187500B,1700 Broadway Lobby AC 12-1,0.0,3422.56,3864.71,102.81,0.0,0.0,2274.1,378.97,2270.9,4540.47,0.0,825.37,0.0,889.51,4714.2,0.0,0.0
187700B,600 5th Ave 25th Floor,830.72,0.0,4219.04,0.0,747.68,0.0,5172.67,674.28,3537.14,4301.25,0.0,341.57,0.0,4916.01,8486.6,0.0,0.0
187800B,WPH Horn/Strobe Devices,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2834.19,981.41,0.0,0.0,0.0,1424.36,0.0,0.0,0.0
187900B,345 Park Ave Button Temp Snsr,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188000B,44 Wall St- 4th Floor,4370.57,6415.36,978.76,205.62,0.0,0.0,275.93,252.86,1076.04,1131.19,0.0,0.0,0.0,1609.43,0.0,0.0,0.0
188100B,NYU Lobby  11 W 42nd St,2829.53,7217.219999999999,7164.799999999999,0.0,0.0,0.758975,5598.7,0.0,1456.21,4889.28,0.0,0.0,0.0,556.42,5614.97,544.22,0.0
188200B,Tribeca Green 325 North End,0.0,0.0,593.44,0.0,0.0,0.0,2621.29,0.0,4765.25,10445.07,0.0,702.19,0.0,2719.03,7641.36,0.0,1094.33
188300B,345 Park Ave- A'dtl BMS Wire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188400B,Avalon Bay  Bowery I,0.0,1033.74,9450.09,1333.67,2474.39,0.9328562499999999,9974.28,3005.56,10245.03,18410.95,0.0,0.0,0.0,16910.44,43797.19,0.0,3450.49
188500B,Avalon Bay II,0.0,0.0,4102.51,102.81,613.87,0.9328562499999999,1920.94,0.0,2613.73,4836.67,0.0,0.0,0.0,1651.78,5983.85,544.22,2977.35
188600B,RXR 32 Old Slip- 4th Floor,0.0,222.57,102.32,0.0,0.0,0.0,293.45,0.0,136.97,945.44,0.0,0.0,0.0,579.98,1002.52,0.0,0.0
188800B,2800 Marcus Ave BMS Retrofit,12685.12,11897.66,6667.400000000001,837.47,5764.5,0.9328562499999999,1344.38,461.3,15045.54,9538.64,0.0,0.0,0.0,0.0,762.62,0.0,0.0
188900B,Tribeca Green 325 N End Ave,0.0,5878.679999999999,15516.75,277.33,0.0,0.0,5717.05,2559.68,24837.68,63610.61,0.0,3447.44,0.0,38059.27,75706.05,0.0,5121.69
189000B,SGU Grenada Modica Energy Mtr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9908.81,12244.45,0.0,0.0,0.0,2842.7,0.0,0.0,7746.07
189100B,SGU Taylor Modica Lightg Cntrl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9168.61,5556.05,0.0,0.0,0.0,2842.7,0.0,0.0,6382.6
189200B,Verizon 345 Park Ave Lvl B,0.0,1003.39,2856.6099999999997,102.81,0.0,0.0,1650.57,0.0,1650.26,2141.14,0.0,0.0,0.0,460.24,3426.33,0.0,0.0
189300B,Mt Sinai Childrens 4th Fl Ped,0.0,2955.62,11389.71,878.79,0.0,0.0,733.62,249.62,1849.28,11480.6,0.0,0.0,0.0,1455.31,6568.22,0.0,0.0
189400B,Rudin 80 Pine Cure MD 21st Fl,4570.44,307.56,1730.98,0.0,0.0,0.0,1241.67,378.2,106.67,918.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189500B,UBS 14th Fl HP relocate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.12,0.0,0.0,0.0,0.0,0.0,0.0,432.27
189600B,Parmnt Grp 16th Fl Smarts/Part,0.0,2156.17,186.8,0.0,0.0,0.0,965.74,0.0,657.94,436.29,0.0,0.0,0.0,632.2,0.0,0.0,0.0
189700B,630 5th Avenue 29th fl,0.0,0.0,0.0,95.73,865.36,0.0,360.18,0.0,511.97,2919.18,0.0,0.0,0.0,1213.44,0.0,0.0,0.0
189800B,NYBG Nolen Greenhouse,0.0,2155.9,777.0,0.0,0.0,0.0,4138.95,0.0,4196.02,11365.84,0.0,0.0,0.0,4488.74,9868.52,0.0,969.74
189900B,Simpson Thatcher 15th Fl Demo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,930.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190000B,HSS Warehouse East 74th St,1599.0,1366.03,74.0,94.43,0.0,0.0,1577.21,336.87,2375.09,2374.19,0.0,0.0,0.0,5562.06,4990.25,0.0,217.7
190100B,HSS Warehouse 73rd St,0.0,0.0,0.0,0.0,0.0,0.0,1210.45,0.0,268.27,3946.89,0.0,0.0,0.0,2337.93,500.05,0.0,0.0
190200B,Mt Sinai A'berg 400 Ton Chillr,0.0,2449.69,8820.27,94.43,0.0,0.0,1376.33,0.0,2062.12,2741.65,0.0,0.0,0.0,2145.77,6787.34,0.0,0.0
190300B,Jefferson Primary Boiler Repl,2837.76,0.0,0.0,79.89,1319.22,0.0,960.47,0.0,1461.25,4168.49,0.0,0.0,0.0,1834.0,1846.65,0.0,446.69
190400B,Lefrak 2nd Floor Fit Out,1740.91,1553.4299999999998,665.3,616.86,0.0,0.0,1026.99,0.0,1007.58,2726.78,0.0,0.0,0.0,448.16,1457.31,0.0,0.0
190500B,Shorenstein 1407 Broadway,2907.97,1237.8,986.59,266.07,149.79,0.0,1524.92,0.0,1596.74,7734.34,0.0,0.0,0.0,3924.22,2579.77,0.0,0.0
190600B,Mt Sinai Alumni Lounge,0.0,674.29,1491.07,94.43,0.0,0.0,1283.78,166.4,1026.27,2326.38,0.0,0.0,0.0,632.05,689.02,0.0,0.0
190700B,Tangram NB3 Angry Birds Cafe,0.0,0.0,0.0,0.0,0.0,0.0,356.09,0.0,0.0,2281.35,0.0,0.0,0.0,2413.1,1971.83,0.0,0.0
190800B,City Point Retail BTU Meters,2829.53,0.0,0.0,102.81,279.22,0.0,827.79,166.4,834.32,5747.7,0.0,0.0,0.0,0.0,12011.59,0.0,0.0
191200B,25 N LEX - White Plains,1588.35,6550.6,63539.3,822.98,2474.39,0.0,23311.24,3967.26,8381.02,81497.94,0.0,0.0,0.0,3481.97,13244.77,0.0,0.0
191300B,Paramnt Group ACS1A cancelled,0.0,0.0,0.0,0.0,0.0,0.0,3361.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191400B,ESRT Spartan Radiator Actuator,0.0,0.0,5763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191500B,Mt Sinai Cam - Computer Rooms,2829.53,1448.21,1741.08,188.86,0.0,0.0,733.55,0.0,1237.89,3518.47,0.0,0.0,0.0,1528.88,2648.52,0.0,0.0
191600B,Estee Lauder 65 Maxess Rd,5658.4,10616.77,3262.84,950.52,5680.38,1.9165,22043.61,3286.81,10116.64,29083.81,0.0,0.0,0.0,13660.41,49763.13,0.0,0.0
191700B,Melio NY Zero Irving Plz 15&16,0.0,0.0,7264.79,260.94,0.0,0.0,1585.96,1384.47,1492.53,1170.61,0.0,342.22,0.0,423.04,818.08,0.0,0.0
191800B,1 Dag Plaza 34th Floor,2829.53,1336.33,6965.14,205.62,150.19,0.0,5788.05,0.0,7914.74,16760.06,0.0,0.0,0.0,8688.74,880.61,0.0,2907.72
191900B,32 Old Slip 6th Fl Demo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.08,0.0,0.0,0.0,579.98,0.0,0.0,0.0
192000B,YMCA Additional Space Snsr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.26,0.0,0.0,0.0,579.98,500.05,0.0,0.0
192100B,230 PAS Fire Pump & Wtr Mtr Rm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.62,0.0,0.0
192200B,Lefrak Broad Chiller Integratn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192300B,Neue Galerie 5th Floor,0.0,0.0,0.0,0.0,0.0,0.0,356.09,0.0,0.0,196.06,0.0,0.0,0.0,223.36,0.0,0.0,0.0
192400B,SGU Marion Hall Sensors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192500B,SGU SVM Building Sensors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192600B,SGU SD1 Sensors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192700B,"608  5th Ave Stes 702,704, 709",0.0,0.0,734.24,0.0,0.0,0.0,1780.45,0.0,0.0,1702.86,0.0,0.0,0.0,864.58,1032.51,0.0,0.0
192800B,Mt Sinai 14th Floor A2-017,130.03,204.43,216.15,0.0,1319.22,0.0,0.0,0.0,0.0,181.82,0.0,0.0,0.0,0.0,257.0,0.0,0.0
192900B,Solow Tower Chiller Replacemnt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.33,0.0,0.0,0.0,0.0,5630.94,0.0,0.0,0.0
193000B,1500 B'way 3rd Fl Cool Tower,0.0,1608.33,0.0,102.81,0.0,0.0,1424.36,208.02,1831.6,2683.37,0.0,0.0,0.0,2004.19,0.0,0.0,0.0
193100B,444 Madison Ave 10th Floor,6320.24,2886.05,2783.22,514.05,2730.86,0.0,7314.21,997.85,2645.99,3955.41,0.0,0.0,0.0,2334.91,2132.44,0.0,0.0
193200B,UBS 39th Floor Kitchen Upgrade,0.0,1279.85,432.5,86.98,0.0,0.0,275.93,0.0,1152.74,2156.64,0.0,0.0,0.0,863.87,0.0,0.0,0.0
193300B,Blackstone C level Demo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0
193400B,80 Pine Rudin  21st Fl  Suite,0.0,0.0,0.0,0.0,0.0,0.0,68.99,0.0,0.0,637.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193500B,Novo Dialysis,0.0,0.0,127.94,0.0,1319.22,0.0,2016.57,0.0,3166.5,4738.68,0.0,0.0,0.0,10274.08,697.66,0.0,0.0
193600B,80 Pine 21st Fl Infopro Cure,0.0,0.0,0.0,0.0,0.0,0.0,68.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193700B,33 Whitehall St 12th Floor,0.0,8762.72,3324.29,163.26,0.0,0.0,3916.99,610.01,3586.31,8524.83,0.0,0.0,0.0,8485.8,3936.59,0.0,0.0
193800B,UBS Software Upgrade,0.0,0.0,0.0,0.0,10163.92,0.0,0.0,0.0,1706.78,1932.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193900B,Arent Fox 1301 Cancelled,0.0,0.0,0.0,0.0,0.0,0.0,2000.46,0.0,0.0,651.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194000B,Lionstone 16th floor,0.0,1357.66,78.48,102.81,0.0,0.0,275.93,0.0,1232.46,2094.14,0.0,0.0,0.0,2476.14,248.31,0.0,0.0
194100B,Rudin Accuweather  26th Fl,0.0,0.0,0.0,0.0,0.0,0.0,275.93,0.0,0.0,643.59,0.0,0.0,0.0,922.68,165.54,0.0,0.0
194200B,NYPIUA 31st Floor,0.0,0.0,451.72,0.0,0.0,0.0,275.93,0.0,654.43,1204.74,0.0,0.0,0.0,658.85,1414.51,0.0,0.0
194300B,11 W 42nd St AHU Panel Upgrade,12016.8,3418.34,5359.54,0.0,0.0,0.0,482.89,3543.09,5785.93,7870.21,0.0,0.0,0.0,17887.39,12842.65,0.0,2499.44
194400B,"Simp Thatr - flr 10,15, 16, 17",0.0,0.0,6631.99,0.0,0.0,0.0,2448.1,0.0,6973.24,22369.86,0.0,1061.77,0.0,23007.33,0.0,0.0,0.0
194500B,40 E 52nd St- CO2 Sensors,0.0,0.0,1547.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194600B,Estee Lauder AC 28 Unit Replac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1528.51,0.0,0.0,0.0
194700B,Huguenot North Tower,1064.59,8894.9,20737.66,663.08,4258.55,0.91888125,12357.54,1684.2,17311.71,30190.63,140.38,0.0,0.0,18527.68,101186.22,0.0,0.0
194800B,500 Main St- New Rochelle,1588.35,6377.83,43083.13,996.73,5150.63,0.0,17996.07,1829.93,748.72,35707.92,0.0,0.0,0.0,3475.75,107323.15,0.0,0.0
194900B,345 Park Ave - CO2 Sensors,0.0,0.0,1031.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195000B,345 Park Ave BMS Wire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195100B,Rudin 80 Pine 22nd Floor,2829.53,10303.69,10800.55,411.24,0.0,0.0,8346.21,2053.44,5625.64,9208.58,0.0,0.0,0.0,3861.29,0.0,0.0,1253.44
195200B,1 Battery Park Plaza 4th Fl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.62,0.0,0.0,0.0
195300B,444 Madison 14th Floor,2829.53,6484.870000000001,4572.780000000001,308.43,0.0,0.0,3044.85,249.62,1812.32,7100.07,0.0,0.0,0.0,3058.22,16557.17,0.0,0.0
195400B,375 Hudson - 15th Floor,2829.53,15245.45,7452.07,754.45,0.0,0.0,1812.16,0.0,9983.36,8662.22,0.0,0.0,0.0,3700.1,6624.96,0.0,0.0
195500B,630 5th Ave  MIO 37th Fl,267.62,27647.300000000003,8781.93,0.0,4744.71,0.0,4016.72,456.54,6730.64,15569.04,0.0,1442.96,0.0,4647.47,0.0,0.0,0.0
195600B,Rudin 1 Battery Park Plz Fl 35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.31,-300.49,0.0,0.0
195700B,44 Wall St. - 20th Fl,532.3,6835.52,1121.97,189.79,0.0,0.0,1344.38,249.62,3591.23,5917.57,0.0,0.0,0.0,6198.01,6242.01,0.0,0.0
195800B,Lefrak  central plant valve,0.0,0.0,968.4,0.0,0.0,0.0,0.0,0.0,924.38,807.05,0.0,908.34,0.0,306.59,3211.66,0.0,0.0
195900B,HSS - 7th Fl Cntrl Steril Exp,0.0,1041.23,938.3699999999999,188.86,0.0,0.0,1967.96,306.08,2765.93,4062.74,0.0,0.0,0.0,3839.27,0.0,0.0,0.0
196000B,"Lefrak Central Plant 12"" Valve",0.0,0.0,6549.32,0.0,0.0,0.0,0.0,0.0,654.43,807.06,0.0,0.0,0.0,510.98,1207.38,0.0,0.0
196100B,Lefrak  22nd Fl Darsana Capita,0.0,5335.099999999999,3535.2799999999997,0.0,0.0,0.0,0.0,0.0,1198.32,1732.53,0.0,0.0,0.0,747.68,1207.38,0.0,0.0
196200B,Interpharms 14th Flr Ste 1402,0.0,0.0,0.0,0.0,0.0,0.0,356.09,0.0,0.0,326.76,0.0,0.0,0.0,521.19,595.63,0.0,0.0
196300B,HSS - ERPB 1st fl AHU Repl,0.0,0.0,688.25,0.0,0.0,0.0,0.0,0.0,490.82,2713.36,0.0,0.0,0.0,3067.37,1851.88,0.0,0.0
196400B,1700 Broadway 39th Floor,1773.42,460.47,449.0300000000001,0.0,0.0,0.0,2999.95,456.54,654.43,2011.11,0.0,0.0,0.0,1738.69,2190.03,0.0,0.0
